unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
122,scene,forest-broadleaf-s,0.12595419847328243,green-c,63326720.0,3951360.0,1169176.0,0.017685605557762687,tree,21215516.0,3750656.0,1315368.0,0.055616206535727075,trunk,43897.0,1379840.0,4186.0,0.0029488197324365239,forest-broadleaf-s,1216768.0,2483712.0,413952.0,0.12595419847328243,frilly,1618176.0,250880.0,25088.0,0.013605442176870748
274,scene,junk_pile-s,0.12499999999999996,green-c,63326720.0,3988992.0,514282.0,0.007698667528524464,bedclothes,1008092.0,1806336.0,112281.0,0.04155251361232383,wheel,1513439.0,1530368.0,65001.0,0.021821159216142305,junk_pile-s,150528.0,188160.0,37632.0,0.12499999999999996,veined,1806336.0,777728.0,188160.0,0.078534031413612565
359,scene,nursery-s,0.12435233160621761,yellow-c,34166024.0,3926272.0,342874.0,0.0090828940374239366,cradle,157375.0,2684416.0,56824.0,0.020403832433202977,coach,689166.0,1191680.0,16785.0,0.0090045336499181092,nursery-s,827904.0,1894144.0,301056.0,0.12435233160621761,dotted,2935296.0,614656.0,175616.0,0.05204460966542751
225,texture,chequered,0.12413793103448276,blue-c,61494563.0,3976448.0,613979.0,0.0094666527447632813,skyscraper,1270392.0,2157568.0,75798.0,0.022611675688704782,fire escape,51663.0,1191680.0,19243.0,0.015720120905154806,parking_garage-outdoor-s,137984.0,1718528.0,87808.0,0.049645390070921988,chequered,1530368.0,514304.0,225792.0,0.12413793103448276
67,scene,bus_interior-s,0.12380952380952381,purple-c,10857154.0,3951360.0,90055.0,0.0061185073790673327,seat,1488057.0,1944320.0,124098.0,0.037511346533953153,arm,2299112.0,1279488.0,48812.0,0.01382859253870204,bus_interior-s,351232.0,1128960.0,163072.0,0.12380952380952381,braided,1568000.0,100352.0,12544.0,0.007575757575757576
161,scene,stadium-baseball-s,0.12345679012345677,green-c,63326720.0,3951360.0,927827.0,0.013983774862169705,grandstand,516123.0,2860032.0,209406.0,0.066126491237543619,torso,7669375.0,1442560.0,135849.0,0.015134547507677622,stadium-baseball-s,150528.0,990976.0,125440.0,0.12345679012345677,honeycombed,1555456.0,1166592.0,87808.0,0.033333333333333333
68,scene,park-s,0.12295081967213115,green-c,63326720.0,3963904.0,875012.0,0.013174793902373435,tree,21215516.0,3926272.0,840416.0,0.034583067984803491,roof,443437.0,1731072.0,13215.0,0.0061143925814812795,park-s,1179136.0,2257920.0,376320.0,0.12295081967213115,,24924928.0,326144.0,326144.0,0.013085052843482638
423,texture,potholed,0.12206572769953052,green-c,63326720.0,3938816.0,411244.0,0.0061513477698634514,earth,4188226.0,2295552.0,178702.0,0.028342560819251027,wheel,1513439.0,815360.0,9940.0,0.0042865909483931538,cavern-indoor-s,163072.0,878080.0,87808.0,0.092105263157894732,potholed,1580544.0,1417472.0,326144.0,0.12206572769953052
210,scene,airport_terminal-s,0.12195121951219512,brown-c,182265724.0,3951360.0,1193971.0,0.0064530910794912419,ceiling,12122565.0,2408448.0,401016.0,0.028380473116873275,back pillow,282308.0,827904.0,5403.0,0.0048904380757216854,airport_terminal-s,1480192.0,1981952.0,376320.0,0.12195121951219512,,24924928.0,213248.0,213248.0,0.0085556114745848014
473,texture,crystalline,0.12169312169312169,pink-c,18491188.0,3976448.0,190467.0,0.0085498745374692816,ice,136766.0,1154048.0,43986.0,0.035278322270593861,body,1291612.0,664832.0,19863.0,0.010256735969215849,crevasse-s,150528.0,326144.0,50176.0,0.11764705882352938,crystalline,1530368.0,1128960.0,288512.0,0.12169312169312169
336,object,horse,0.12083164439073638,green-c,63326720.0,3938816.0,745277.0,0.011203759744832021,horse,1230680.0,3926272.0,555947.0,0.12083164439073638,torso,7669375.0,3261440.0,372505.0,0.035280740951913706,corral-s,175616.0,413952.0,62720.0,0.11904761904761903,,24924928.0,238336.0,238336.0,0.0095621540010065419
219,scene,arrival_gate-outdoor-s,0.12068965517241377,blue-c,61494563.0,3976448.0,563058.0,0.0086747151000124752,airplane,1293178.0,3913728.0,502313.0,0.10677076635534678,body,1291612.0,3650304.0,271239.0,0.058072737635250733,arrival_gate-outdoor-s,451584.0,363776.0,87808.0,0.12068965517241377,bubbly,1517824.0,112896.0,12544.0,0.0077519379844961239
87,texture,lined,0.12060301507537688,pink-c,18491188.0,3951360.0,306144.0,0.013829888540162169,person,14523849.0,2558976.0,1027544.0,0.064000374705369525,hair,989801.0,2094848.0,138517.0,0.04701656273378111,industrial_park-s,137984.0,476672.0,37632.0,0.06521739130434781,lined,1568000.0,1229312.0,301056.0,0.12060301507537688
126,scene,liquor_store-indoor-s,0.11999999999999995,black-c,139916835.0,3963904.0,899393.0,0.0062902820903644316,bottle,940208.0,539392.0,117950.0,0.086622847280872467,body,1291612.0,413952.0,78873.0,0.048486774685542612,liquor_store-indoor-s,125440.0,225792.0,37632.0,0.11999999999999995,bubbly,1517824.0,37632.0,12544.0,0.008130081300813009
461,scene,sandbox-s,0.11940298507462685,black-c,139916835.0,3976448.0,966459.0,0.0067619147543640937,earth,4188226.0,2069760.0,135204.0,0.022082118879947057,leg,2786636.0,1392384.0,52972.0,0.012838435229061805,sandbox-s,200704.0,740096.0,100352.0,0.11940298507462685,swirly,1605632.0,338688.0,50176.0,0.026490066225165563
74,object,cat,0.11936380331802754,black-c,139916835.0,3988992.0,1043714.0,0.0073057438258665539,cat,4163987.0,3788288.0,847994.0,0.11936380331802754,head,4946761.0,3675392.0,673999.0,0.084799438964066373,train_station-outdoor-s,137984.0,62720.0,12544.0,0.066666666666666638,matted,1593088.0,250880.0,75264.0,0.042553191489361701
268,texture,cobwebbed,0.11920529801324503,white-c,72511065.0,3976448.0,547383.0,0.0072080861594521891,building,35246027.0,3123456.0,1365806.0,0.036910007618972569,balcony,317196.0,1530368.0,12758.0,0.0069533236756365519,alley-s,1091328.0,2709504.0,275968.0,0.078291814946619215,cobwebbed,1505280.0,614656.0,225792.0,0.11920529801324503
191,scene,swimming_pool-outdoor-s,0.11904761904761904,blue-c,61494563.0,3976448.0,560294.0,0.0086317641507487886,plant,3760075.0,2922752.0,251012.0,0.039026620013168908,pot,422616.0,1191680.0,32365.0,0.020459172998063758,swimming_pool-outdoor-s,263424.0,1505280.0,188160.0,0.11904761904761904,chequered,1530368.0,702464.0,100352.0,0.047058823529411764
338,scene,art_gallery-s,0.11904761904761904,white-c,72511065.0,3951360.0,564502.0,0.0074376475361519444,painting,2207098.0,1605632.0,99329.0,0.026748794433997299,arm,2299112.0,1041152.0,26777.0,0.0080812147444670832,art_gallery-s,953344.0,815360.0,188160.0,0.11904761904761904,swirly,1605632.0,363776.0,50176.0,0.026143790849673203
456,texture,zigzagged,0.11842105263157894,grey-c,159331282.0,3938816.0,1212338.0,0.0074809006369087171,building,35246027.0,3261440.0,1396410.0,0.037627869235845261,crosswalk,241792.0,2283008.0,50230.0,0.020298476098877784,street-s,28111104.0,2834944.0,2345728.0,0.082017543859649128,zigzagged,1618176.0,514304.0,225792.0,0.11842105263157894
107,scene,volleyball_court-outdoor-s,0.11764705882352941,green-c,63326720.0,3976448.0,808798.0,0.012163405713897282,grandstand,516123.0,3186176.0,162091.0,0.045785727844239663,leg,2786636.0,1693440.0,57633.0,0.013031937325139069,volleyball_court-outdoor-s,137984.0,1053696.0,125440.0,0.11764705882352941,honeycombed,1555456.0,1204224.0,137984.0,0.052631578947368418
224,scene,oast_house-s,0.11764705882352938,red-c,21004512.0,3951360.0,187131.0,0.0075551276506141346,person,14523849.0,2584064.0,763072.0,0.046685801348572309,torso,7669375.0,2308096.0,319574.0,0.033089398240631472,oast_house-s,150528.0,326144.0,50176.0,0.11764705882352938,porous,1856512.0,238336.0,37632.0,0.018292682926829267
116,scene,junkyard-s,0.11764705882352937,yellow-c,34166024.0,3963904.0,369054.0,0.0097734496293703371,aquarium,93689.0,928256.0,27102.0,0.027242489518446628,torso,7669375.0,627200.0,60125.0,0.0072998682684894583,junkyard-s,125440.0,112896.0,25088.0,0.11764705882352937,striped,2433536.0,3198720.0,426496.0,0.081927710843373497
